Date,Close
11/23/2013,776.6998
11/24/2013,751.377
11/25/2013,778.6753
11/26/2013,899.2
11/27/2013,948.4088
11/28/2013,1037.755
11/29/2013,1120.3971
11/30/2013,1124.7631
12/1/2013,946.9237
12/2/2013,1038.3485
12/3/2013,1068.6675
12/4/2013,1147.2457
12/5/2013,1042.0267
12/6/2013,834.0262
12/7/2013,694.4709
12/8/2013,795.3968
12/9/2013,898.0222
12/10/2013,989.9975
12/11/2013,883.2617
12/12/2013,875.7474
12/13/2013,898.2112
12/14/2013,867.495
12/15/2013,879.4692
12/16/2013,712.508
12/17/2013,683.8408
12/18/2013,522.2288
12/19/2013,698.4503
12/20/2013,622.8418
12/21/2013,608.9638
12/22/2013,617.8158
12/23/2013,673.1677
12/24/2013,667.6203
12/25/2013,687.3557
12/26/2013,765.2067
12/27/2013,746.7232
12/28/2013,730.4715
12/29/2013,745.0712
12/30/2013,754.7645
12/31/2013,757.4953
1/1/2014,770.4357
1/2/2014,808.0485
1/3/2014,830.024
1/4/2014,858.9833
1/5/2014,940.0972
1/6/2014,951.3865
1/7/2014,810.5833
1/8/2014,859.9485
1/9/2014,860.895
1/10/2014,884.6667
1/11/2014,930.905
1/12/2014,873.2635
1/13/2014,857.9564
1/14/2014,851.828
1/15/2014,874.713
1/16/2014,847.3735
1/17/2014,828.222
1/18/2014,843.7583
1/19/2014,878.6807
1/20/2014,871.0483
1/21/2014,874.2885
1/22/2014,863.95
1/23/2014,854.3475
1/24/2014,825.1221
1/25/2014,861.8516
1/26/2014,880.1523
1/27/2014,814.5302
1/28/2014,833.9395
1/29/2014,837.5148
1/30/2014,845.8467
1/31/2014,848.2875
2/1/2014,853.0164
2/2/2014,854.375
2/3/2014,846.9048
2/4/2014,842.0123
2/5/2014,820.867
2/6/2014,783.6211
2/7/2014,703.567
2/8/2014,676.9094
2/9/2014,681.9371
2/10/2014,679.7338
2/11/2014,669.4418
2/12/2014,648.3835
2/13/2014,598.4075
2/14/2014,656.6068
2/15/2014,645.43
2/16/2014,610.6525
2/17/2014,621.494
2/18/2014,621.2235
2/19/2014,617.71
2/20/2014,552.2138
2/21/2014,569.0425
2/22/2014,604.7473
2/23/2014,604.5823
2/24/2014,545.3225
2/25/2014,534.7108
2/26/2014,577.0858
2/27/2014,576.698
2/28/2014,543.9265
3/1/2014,563.7358
3/2/2014,560.3045
3/3/2014,661.1225
3/4/2014,663.598
3/5/2014,661.7858
3/6/2014,658.7245
3/7/2014,625.8278
3/8/2014,615.24
3/9/2014,633.1825
3/10/2014,625.8285
3/11/2014,628.9543
3/12/2014,631.3913
3/13/2014,638.165
3/14/2014,626.7067
3/15/2014,633.6652
3/16/2014,630.7167
3/17/2014,621.2225
3/18/2014,613.6315
3/19/2014,608.8157
3/20/2014,586.5898
3/21/2014,570.7705
3/22/2014,564.4215
3/23/2014,561.3534
3/24/2014,586.2718
3/25/2014,582.2802
3/26/2014,579.0722
3/27/2014,478.1595
3/28/2014,502.4399
3/29/2014,493.1803
3/30/2014,461.8695
3/31/2014,458.4972
4/1/2014,478.7163
4/2/2014,437.515
4/3/2014,447.0822
4/4/2014,448.8792
4/5/2014,464.8259
4/6/2014,460.7028
4/7/2014,446.2195
4/8/2014,450.4638
4/9/2014,440.1983
4/10/2014,360.8407
4/11/2014,420.0563
4/12/2014,420.66
4/13/2014,414.9495
4/14/2014,457.6338
4/15/2014,520.1233
4/16/2014,529.1625
4/17/2014,494.4
4/18/2014,478.2312
4/19/2014,501.5515
4/20/2014,497.3177
4/21/2014,493.0921
4/22/2014,484.429
4/23/2014,486.9317
4/24/2014,500.2568
4/25/2014,459.6104
4/26/2014,456.1395
4/27/2014,429.6537
4/28/2014,437.0587
4/29/2014,444.2533
4/30/2014,445.8655
5/1/2014,456.2673
5/2/2014,446.6438
5/3/2014,436.9381
5/4/2014,434.0643
5/5/2014,429.7242
5/6/2014,426.992
5/7/2014,436.9605
5/8/2014,435.343
5/9/2014,448.235
5/10/2014,452.7108
5/11/2014,436.542
5/12/2014,438.4278
5/13/2014,437.413
5/14/2014,441.7498
5/15/2014,444.3162
5/16/2014,445.0133
5/17/2014,446.3583
5/18/2014,444.809
5/19/2014,444.3128
5/20/2014,485.8305
5/21/2014,489.1625
5/22/2014,526.0577
5/23/2014,519.0392
5/24/2014,525.6332
5/25/2014,570.095
5/26/2014,581.8267
5/27/2014,569.6332
5/28/2014,574.4547
5/29/2014,565.5058
5/30/2014,616.47
5/31/2014,623.2567
6/1/2014,629.0242
6/2/2014,658.786
6/3/2014,665.73
6/4/2014,636.7837
6/5/2014,656.0598
6/6/2014,645.5647
6/7/2014,652.7083
6/8/2014,653.6402
6/9/2014,645.341
6/10/2014,649.8068
6/11/2014,627.9098
6/12/2014,581.8033
6/13/2014,597.4267
6/14/2014,571.6902
6/15/2014,591.9718
6/16/2014,588.06
6/17/2014,607.3427
6/18/2014,604.8752
6/19/2014,592.2648
6/20/2014,588.5215
6/21/2014,591.0298
6/22/2014,598.8765
6/23/2014,587.4598
6/24/2014,575.0667
6/25/2014,562.1263
6/26/2014,579.3842
6/27/2014,600.8645
6/28/2014,591.994
6/29/2014,598.6032
6/30/2014,639.3623
7/1/2014,635.5905
7/2/2014,647.34
7/3/2014,640.6879
7/4/2014,626.9575
7/5/2014,628.3313
7/6/2014,631.7065
7/7/2014,617.9918
7/8/2014,620.2193
7/9/2014,620.5496
7/10/2014,615.1129
7/11/2014,631.1804
7/12/2014,634.4775
7/13/2014,627.5759
7/14/2014,618.3798
7/15/2014,619.3558
7/16/2014,615.2039
7/17/2014,622.6234
7/18/2014,628.2156
7/19/2014,625.8011
7/20/2014,621.3725
7/21/2014,620.0103
7/22/2014,618.8076
7/23/2014,617.9274
7/24/2014,600.0065
7/25/2014,599.928
7/26/2014,593.8526
7/27/2014,590.9454
7/28/2014,584.6931
7/29/2014,582.2034
7/30/2014,564.37
7/31/2014,581.3501
8/1/2014,595.0845
8/2/2014,587.2878
8/3/2014,585.5078
8/4/2014,586.7639
8/5/2014,583.1125
8/6/2014,583.0355
8/7/2014,587.3971
8/8/2014,590.5324
8/9/2014,588.095
8/10/2014,589.45
8/11/2014,573.3066
8/12/2014,568.2099
8/13/2014,544.5681
8/14/2014,508.5536
8/15/2014,496.6164
8/16/2014,519.8314
8/17/2014,492.9513
8/18/2014,460.6719
8/19/2014,486.736
8/20/2014,511.9259
8/21/2014,516.1605
8/22/2014,513.9419
8/23/2014,497.2185
8/24/2014,508.5735
8/25/2014,501.6296
8/26/2014,513.4704
8/27/2014,510.43
8/28/2014,507.0154
8/29/2014,508.4224
8/30/2014,501.2031
8/31/2014,478.0734
9/1/2014,474.1346
9/2/2014,475.3181
9/3/2014,474.537
9/4/2014,489.0865
9/5/2014,480.501
9/6/2014,482.2371
9/7/2014,479.4833
9/8/2014,472.1479
9/9/2014,471.5576
9/10/2014,477.5273
9/11/2014,476.3349
9/12/2014,473.8254
9/13/2014,477.0861
9/14/2014,474.715
9/15/2014,471.3586
9/16/2014,463.7388
9/17/2014,454.9143
9/18/2014,421.4594
9/19/2014,391.9439
9/20/2014,406.8248
9/21/2014,396.567
9/22/2014,398.8854
9/23/2014,435.3779
9/24/2014,422.2984
9/25/2014,408.7985
9/26/2014,401.9203
9/27/2014,398.3571
9/28/2014,376.1983
9/29/2014,374.7344
9/30/2014,386.2687
10/1/2014,381.3324
10/2/2014,371.9859
10/3/2014,356.5566
10/4/2014,325.4921
10/5/2014,319.6406
10/6/2014,328.4594
10/7/2014,334.0911
10/8/2014,352.7889
10/9/2014,363.7751
10/10/2014,358.6859
10/11/2014,359.2029
10/12/2014,376.1891
10/13/2014,388.377
10/14/2014,398.7068
10/15/2014,391.8433
10/16/2014,380.0801
10/17/2014,380.4216
10/18/2014,388.9618
10/19/2014,386.5889
10/20/2014,379.3713
10/21/2014,382.377
10/22/2014,379.0963
10/23/2014,355.8614
10/24/2014,355.1695
10/25/2014,346.1126
10/26/2014,351.5414
10/27/2014,348.9613
10/28/2014,351.8971
10/29/2014,333.3788
10/30/2014,343.7828
10/31/2014,336.7995
11/1/2014,325.3865
11/2/2014,323.7426
11/3/2014,324.2303
11/4/2014,328.2833
11/5/2014,337.139
11/6/2014,348.235
11/7/2014,341.0795
11/8/2014,344.034
11/9/2014,363.3062
11/10/2014,365.2897
11/11/2014,366.9933
11/12/2014,427.2403
11/13/2014,417.1528
11/14/2014,398.4273
11/15/2014,375.1288
11/16/2014,388.5542
11/17/2014,385.8593
11/18/2014,372.377
11/19/2014,377.2368
11/20/2014,356.1388
11/21/2014,348.8617
11/22/2014,352.0417
11/23/2014,366.7687
11/24/2014,375.2355
11/25/2014,375.7174
11/26/2014,368.5104
11/27/2014,369.1426
11/28/2014,375.8489
11/29/2014,375.2228
11/30/2014,377.0901
12/1/2014,378.6444
12/2/2014,381.5364
12/3/2014,374.9728
12/4/2014,369.155
12/5/2014,376.0361
12/6/2014,374.0196
12/7/2014,374.2558
12/8/2014,360.9419
12/9/2014,351.2694
12/10/2014,344.6171
12/11/2014,347.1331
12/12/2014,350.9412
12/13/2014,347.4713
12/14/2014,351.1439
12/15/2014,345.0961
12/16/2014,326.0815
12/17/2014,319.1713
12/18/2014,310.7458
12/19/2014,317.006
12/20/2014,329.5742
12/21/2014,319.2411
12/22/2014,330.6709
12/23/2014,334.0467
12/24/2014,321.8843
12/25/2014,318.6118
12/26/2014,327.1582
12/27/2014,315.167
12/28/2014,316.7959
12/29/2014,312.4412
12/30/2014,309.8708
12/31/2014,319.6958
1/1/2015,313.9247
1/2/2015,314.5916
1/3/2015,279.8507
1/4/2015,263.6343
1/5/2015,272.9486
1/6/2015,285.5759
1/7/2015,294.8778
1/8/2015,283.2513
1/9/2015,288.8441
1/10/2015,274.0668
1/11/2015,265.3692
1/12/2015,267.0873
1/13/2015,226.9823
1/14/2015,177.2795
1/15/2015,210.4636
1/16/2015,207.2243
1/17/2015,199.625
1/18/2015,209.932
1/19/2015,213.9783
1/20/2015,210.4817
1/21/2015,225.9816
1/22/2015,232.6616
1/23/2015,232.9673
1/24/2015,247.9855
1/25/2015,254.5073
1/26/2015,271.9491
1/27/2015,262.0605
1/28/2015,233.2087
1/29/2015,232.4048
1/30/2015,226.5033
1/31/2015,216.9137
2/1/2015,226.3959
2/2/2015,237.5409
2/3/2015,226.9566
2/4/2015,226.7291
2/5/2015,216.7714
2/6/2015,222.4823
2/7/2015,227.3275
2/8/2015,222.8677
